channel_id,channel,classification
UCUYO-nNtIvde0Ed8p7SeqaA,Benjamin Beytekin,3.0
UCUxuYuqe-XBFonUGFLETfnA,Buds131,3.0
UCUXImQ05kgJfdj1naJouIjw,OFF ROAD N Chill,3.0
UCuVl3FLelHWO-CRUBtxiJAQ,Terry Miles,3.0
UCUv89KvVvjuH-NngyBhfwTg,Crypto Potato,3.0
UCUuIQgNLG3xkqftlUtuFosw,How To: Academy,3.0
UCUtw7wTRTd9Ij7sMa19Fp2w,Peace & Metta,3.0
UCUSsL1iZGS5E5FW52go5gTg,NAPAA Research,3.0
UCUrfzuazQPsjSTeq4x28QXA,PoliticsNewsPolitics,3.0
UCuP8PSvXtD6XzGAYcbT5BRA,Reckful,3.0
UCuoRSACU2KfY1Z4quIbecwQ,DJL,3.0
UCUOEPLEqi5vo0yN8-YhLVsg,ReaganClub,3.0
UCUnWkeH17cS3zsQC5-jE8iQ,kuzjoe,3.0
UCUNSNLJINivbSu-Yg9hk13w,itsjusta6,3.0
UCukt2fdSPuWMhEjdAGFH-8A,Twisting Fury,3.0
UCUkt0wzOLfgmPoLAAwkbHYQ,Real Russia,3.0
UCuKkeOEcsKK-FRIOjZ6m4gA,Bobby Harvey Video Productions,3.0
UCuK-Lha4ETmazsScM-cXT7g,CraigAtBurntBacon,3.0
UCUJufGZbHI29AyILnfxws_Q,AmatorlerdenVideoar,3.0
UCuDwot9qetVkG72DjYG7fSw,News Now Dallas,3.0
UCUDiXUWnHQlsHsY7k-qUT7g,What's New Vegas,3.0
UCuddAlRjl-wiyiqnMUUJjEQ,Nelis Nienaber,3.0
UCU9CQxSXH9Syk_0219DvPgQ,West Coast Customs,3.0
UCu6bX8tOxtAGQ3YrECuOh0w,Chaminda Abeyweera,3.0
UCu2mzi-mqjsAM-xw5iXNJUA,FreebandzFuture,3.0
UCU12LSqnc8gu9IsPhBhovTQ,Photogromer,3.0
UCU07C1IIKW5bGhd1h5TUl3w,House Mice,3.0
UCu-YKZcDlYrKWbyU0kSf87Q,bummbummkarl,3.0
UCTZhca16NjPvWxh1_S2syWw,Not Now Maybe Later,3.0
UCTyn8kEBGrmU11fxdn03w9A,UndertakerFinland1127,3.0
UCtY_NFD_RPYWaHjNlXALkEg,Kurt Reed,3.0
UCTXN0zy3C4_PAgQ3EhDCZKw,jacinto ruffeew,3.0
UCtXkJByysQtl_6qSLVFRmnA,JA,3.0
UCtXj1XRLXCA6Vj5D0aLUwgw,Heavy Equipment Accidents HD,3.0
UCTXFEgyYBvfXlEwUPxkb2YQ,Roman Green,3.0
UCTx_ZSa_Blf7Kn3Ixb4DW0Q,Promo Sound,3.0
UCtwh-bJZiXuB3f38KMrGSmQ,Listopedia,3.0
UCTwbeh_dLzM7m1zSXsxQpgA,DontBePartOfTheProbl,3.0
UCtu2BCnJoFGRBOuIh570QWw,Sodapoppin,3.0
UCTtypM6Bk6EsRdt7f0xyzhQ,Robin Gillespie,3.0
UCttmyR_gDqStVCIIK2ALf3Q,Johnny Drobnicki,3.0
UCtsrMfgHY9UI3MZAls0QjcA,Cameron McVeigh,3.0
UCTSoY304_RTKY4on7t6Jsiw,RoLid,3.0
UCTSGS2RruGVy1v5NpFQGmsg,Real Documentaries,3.0
UCtSEvk7INk0lSytuFhtW3ZA,Sports Highlights,3.0
UCTQ0oIiZbSzxXFeQgj1bWFQ,Survival Training,3.0
UCTnqAtLsVjoj3UUdWu6z4VA,CelebrationsTampaBay,3.0
UCTnGQA2mrRoO2zk0Lmy404Q,RogstaGamez,3.0
UCtlAFoYl2aWb6pMiHCctQHA,Ricky Gutierrez,3.0
UCtL8nsEg3upN0rwDOymOBdQ,Amazing Talent,3.0
UCTJtwfgR_siU1aJqSeEtREQ,BBallBeast,3.0
UCTiEIvYaXBTcu2b9viRB7lg,Ninh Ly,3.0
UCTh6ChvlYalRk5pqq0KE40g,T.J. Livingston,3.0
UCtGTz-X7baUAgcT7DtK7chw,Inflatable Conan,3.0
UCtFNKt_IKBpalOWXuIreW7Q,Exploring Abandoned Mines,3.0
UCtFHmQFu_7SnVAFSQr-T2zw,Nomadic Fanatic,3.0
UCtf95kLQFWPjjzkUFOiJbYw,Firestingwisher,3.0
UCtchsyz77lve1Ru07-AHUGA,the david rush travel show,3.0
UCtbkymRCxreyNHb_ON2FCsQ,Rachael Ray Show,3.0
UCtaPCtAMRhYjRb7cQQNenJg,TWCJim,3.0
UCT9x9iJ0J1lauU4R7159wwA,Living in Las Vegas,3.0
UCt869Nt8cs6wVhR4a43a_-w,Collins Orthodontics,3.0
UCt7Prw97_jb8oAlKnO3oVcQ,Nek Music Tv,3.0
UCt6DhFrqE8tVxfDFgwNUqpw,Bob Daugherty,3.0
UCT44w6854K62cSiwA1aiXfw,VoskCoin,3.0
UCt2uDm2dNBEKSwTLmlkxS6Q,Only the Family - Topic,3.0
UCT1vgaB7lCPwnLi2frd8TgA,Phil & Jess,3.0
UCt1fxPc6KaOeMxdhtUcEEEA,Hell's Kitchen,3.0
UCT0OddH-0Avs8FI-TH1FQXw,U.S. Presidential Inauguration,3.0
UCT_2L68zhD3oGY40IGl3PaQ,"Nilkanta Halder, The Indian Gardener",3.0
UCsZsDjpf2Ppv_cT2K6_q2cw,Refinery29,3.0
UCSz2_LVTlRtDaVaffOpw-2w,Louis Wade,3.0
UCSxGvuivJN0Tnht7yjGcj1w,Force Channel,3.0
UCSX8WhMhwsTGe8MeC_R3sqg,YouAndMeThisMorning,3.0
UCSvNzUDvn7FA8YBJM9E6o1A,American Heroes Channel,3.0
UCSv-UJRVqkrRs2AbGikxwqA,Haak Walter,3.0
UCssiXLP9dtYTE-mnsG2Islw,jaglavaksoldier,3.0
UCsQPbJ2GFXWdvFOfuI4O95g,Eye 1,3.0
UCsNCLxQ_e70ETKbGr4ZS7_A,JP Cast,3.0
UCskERhiIMLe3wRzX1k5eCeQ,Jeff Clapper,3.0
UCsJL3FXM3EASITvk_PTKAWA,Tom Zebra,3.0
UCSj8vbiVOQKeTsCaNTkVC1Q,Make America Great Again,3.0
UCSinj9rqFi5maxqO2NcNsYw,Raywollesen Fortes,3.0
UCsiG780KAxItqGXSNXDf0Mw,romeo bant,3.0
UCShGeLAm0oi_ongeNAsGsRA,AmboseliTrust,3.0
UCSGkhjEMPDq0iPb0JHb_w5Q,CliveNBAParody,3.0
UCsEpuSe-PMX-iiuah9aFuyQ,Red Dragon Diaries,3.0
UCsdJxGA27BSz7IiPMn9VV1g,Jack Chapple,3.0
UCSCoziKHqjqbox3Fv3Pb4BA,theScore esports,3.0
UCSAnBNiUbqdCqY_E_XpFyyA,Jeff Jackson,3.0
UCS94J1s6-qc8v7btCdS2pNg,Stacy Toys,3.0
UCs7_DmeDzs0C8HkwucWRNTA,Noal Farm,3.0
UCs5eOfRwiTmYTdVdA2UvqwA,Jubaer Rahman Shish,3.0
UCs3vwTFDj2gmv3TenFlEmZw,John Good,3.0
UCs2CLB04I8SLTDd1i4eievQ,My PI Dream,3.0
UCs00icJc317BdFDLIV4gx7g,AkkarinTube Compilations,3.0
UCs-RHLMgqjC1CS9Rsq4I3Xg,Legit Vlogs,3.0
UCrzc_05-0Y4oR-DkRwJcByg,thewhammy83,3.0
UCRz-K1tGL-cJdM3VMJVUMEg,Scott Robinson Outdoors,3.0
UCrYwytHF1MwXUCaL178xl0Q,PROClassicTV,3.0
UCRYQQwKeqhzrhdmfk4l3E7g,OrsaraRecipes,3.0
UCRYG1Jv_n0YU2F3GTqKk51A,roots66,3.0
UCry4BKnzn4oKWt3mirvDgig,Lister of Smeg,3.0
UCRwAKVR5CoitQUXXteopsSw,ch1201,3.0
UCrukxSht50pV2_kxrhcx2jg,PlayForFun,3.0
UCrQpje-My4lL-zPQTSYhXhg,Randy Denzer,3.0
UCRPCkXiDJUYyU-PfaJubo6g,MultiShadow1979,3.0
UCRP-wzvvqsCPrgp1iEWD4vw,Project20,3.0
UCRnzPkjNeL2jLU-CimMPLgA,TheBestOf,3.0
UCrnG4kOiEIFjwk82sAnDw4A,Joel Pabon,3.0
UCrnCSQJB4c1_rOKJRzSZemg,Chris Notap,3.0
UCRIZtPl9nb9RiXc9btSTQNw,Food Wishes,3.0
UCrGVPlsPTZScAY1NAHqSzaw,Northwest Sawyer,3.0
UCrgRQupv3gyUVN7JjPDco7w,dswtkenya,3.0
UCRgggd08vVpqks_vhMl9hgQ,Joey Waves,3.0
UCrG76EADrV_TfBT3RenbHKA,TAC TIMES,3.0
UCrFi_BdAtOSqb9NYYcX2xCw,peter mitchell,3.0
UCRD-2C-FfKBBcEY_BKvOqWA,Jasmine Rodriguez,3.0
UCrCLYgLx7x52o0Otv-8BZpg,HD1080ide,3.0
UCrCkLipGria4UloMpvNil5g,Erika Costell,3.0
UCrblJhfCeyUTCZV677F7jiw,Mr. G Sarinas,3.0
UCR-ac402_hqhoYJf3Jrx-MA,eSPeeScotty,3.0
UCqwse9dDiW-Uog3OWGqdtqw,Get Stoned & Play Video Games,3.0
UCqUgtyscmKpvEBDgEIhXgKg,Break Time,3.0
UCQTrTaL3hHbePdINhdtTVDw,Roderick Fenix 2k,3.0
UCQT4VUWeRERoqZxEZkBYjUQ,QUEEN Morticia Lightdark,3.0
UCQSn3d7jdubY_SBhwP4QUDg,WillametteEgg,3.0
UCx6h-dWzJ5NpAlja1YsApdg,Newsmax TV,2.0
UCwO-UgquohXwoe7f0e6lMnw,Invicta,2.0
UCwLL_zYuubsIJrHZ6s-cZSg,Wyoming Game and Fish Department,2.0
UCUBIrDsIVzRpKsClMlSlTpQ,BBC News Mundo,2.0
UCtESv1e7ntJaLJYKIO1FoYw,Periodic Videos,2.0
UCsOcrfhLz6EHQj8EiZPuS_w,Channel Ten,2.0
UCryGec9PdUCLjpJW2mgCuLw,NASA Jet Propulsion Laboratory,2.0
UCqvtjfI2zzRl_2W_KpEnuMg,WMTW-TV,2.0
UCX4Bwz8RArba-wiHvNQ4jKw,Mud Flood,0.0
UCwLGza78GjfFEa2W60zTPSw,Haggis McStuffins,0.0
UCsQ82HCXpzX7BKEltQ-ierg,Nationwide Documentaries,0.0
UCMUddzHTDpa9MnTh3Y2fhLQ,Jesus Saves,4.0
UCMpsUvESEl_wOplt1jVgpdA,TruthSource,4.0
UCmO7ffpiZQctz93r30jvvzg,Maxine Taylor,4.0
UCmN62XAbP_jIzaBkg7s9EpQ,HypnosMirror,4.0
UCmIY7TzVjnDGBOmPQ3NtJVA,Gary A. DePietro,4.0
UCmISrsbz2JxhZcAffIKQAQQ,Tibor Horváth,4.0
UCMfAm1csG26OC0GfUIz2_LA,FLIPWORLDUPSIDEDOWN,4.0
UClX7zwdyHpA4TnQ-85icZFQ,HollywoodScotty,4.0
UCl8Fjaq3i9PAA2tRPttluww,Convex Earth,4.0
UCkikboIt5EWhvfBytH_k59A,odiupicku,4.0
UCkgPT7LeB_t1aXTYyMiFVAg,Jeremy Corbell,4.0
UCJJtJWwAXnKkIHcmqRzYyrg,SavingHealthMinistries,4.0
UCiw3IAxa0e2sNUiqzW1hgyQ,Hedgehog,4.0
UCIR5QZdcEZgpeCCXIiCxRYg,Bible Flock Box,4.0
UCiDa1Pvau5HpDlGhb9hjuKA,DarkSkyWatcher74,4.0
UCHTBW2pvR7qONXjjKEP1y3g,Jason Jeremy Gruzin,4.0
UCHLNR7KFQ0HlSvWjc7KXv-Q,Derek Gilbert,4.0
UCMxHUOTsooCqtLi1qM2dE5w,NUTTED TV,3.0
UCmwxBk7Af9OnnloGZzp6JnQ,Heat Check,3.0
UCmWbA0f6KMfWRfkGN_RbtPw,Robert Valdes,3.0
UCmuD282ivUlcGBzrgEzZLOw,My Philippine Journey,3.0
UCMsHDzjq1LeHgnK9gavIkMw,Better Media Network,3.0
UCMRU8YA_-DXmjejt7XV5HEQ,Bodyboard King,3.0
UCmRfQHc3U4fV1-i8Ry1HmtA,Real Men Real Style,3.0
UCMqG0kLgrRv9tODTDG12oZA,Robert Sepehr,3.0
UCMpLHTtHhwgX6mUasWnMT1A,Casper Star-Tribune,3.0
UCmPbgFn0_O_DTHbX0d-j80g,ralph kitter,3.0
UCMOJFd2nVNk-YUlZ1CAdHJg,Richard Sumner,3.0
UCmn2ogzN5SPXjDwV3J9gHag,WinArmy,3.0
UCMmrkmctBbALpizSVggbE6g,Jef Taylor,3.0
UCMMfFbHM7rve562Rr_jKC_A,John Marc Green,3.0
UCmm8E8BHGTtD1K-E87NXX7Q,iuploadedit1st,3.0
UCMm_KyZ4RKahMuIS9nE9i0g,Izzy's Train Time,3.0
UCmJm5yksaRNaCSjrRNPSt4A,Jos van Kouwen,3.0
UCMIgfomhGEqdWVMAzU5i13w,Solution4ALL,3.0
UCMFhWy-351DyMu470LMT2KQ,Pierre Zufferey,3.0
UCMF4XWbJdVihuf6bvjoVHUA,Linwood Starling,3.0
UCMf05uGNq7Zq_vmp7e5GK9A,ViralVideoUK,3.0
UCMEEy0z7bA1UhCg8L3IsBvg,Chas Wareing,3.0
UCmCHs7r0vGxwCKIxw1Gwlsw,Entertainment Box,3.0
UCmBMoU5ZDb44zwp47g3AInA,jasmine2501,3.0
UCm86BpWyOg-farXsXW-Mfxg,Danny Elswick,3.0
UCM7QlkyZ-gCWN2HtwpV2iiA,NEW RED Production Company,3.0
UCM5RqT3BGzIwOe8_sZa6Qlg,CrazyDek,3.0
UCM50a6QX2wVl5ETk62KFxXQ,Geologyrocks,3.0
UCM3VeyJKRr78wITQZhb1NRQ,DNpro,3.0
UCm2Bx4RIQ7fAVFw0m_dHN0w,Pranksters in Love,3.0
UCM22NYg5ynOUVc8w44qje8w,theDynastyM3,3.0
UCm0DJ7GBsBZ7-Nq5x10c9hQ,Jim Jefferies,3.0
UCLzYoAcVdToJuAX7DIcbDow,Martian Archaeology,3.0
UCLZFxovA3JvIw_szYsU6D9A,John Doe,3.0
UCLYU5wNlFPqlOTVdIMxGk-A,Robert Trudell,3.0
UClxzL2EjRkkvwTIKaysbs-g,Gerard,3.0
UClxu0r8zFqHAwkTkl4bb3oA,movies/tv shows,3.0
UCLXTIcAxC2EE9dtCQJEg4Sw,Whatever I Do...,3.0
UClxQGto3yjjk8JOd5IvMsbA,EYES ON AUTHORITY,3.0
UClx1ElJ0XUjO74hZUm4yq-w,Whealth by Slaiman,3.0
UClwrpH_Np9zk8uMwnMwu8Nw,WODE MAYA,3.0
UClvS4HJrKp3eLT62pNgUJNw,QrewTV,3.0
UClvifp9n12h4HFBLYJG4LLQ,AirTrafficVisualised,3.0
UCluruhC5qZEf4F3i3StyaPw,PEter Grifion,3.0
UCLTzlnO_HjfQNwzoeivpzQQ,David Archer,3.0
UCLr3jFzjbOrO85jOiTf9aoQ,DuckmanCycles and VW Garage,3.0
UClOZ-fMMvom8p2GWZ_ihpfw,Love Advice TV,3.0
UCLiU3BzWeBoQjCgeu1kL8Bw,Chandler's Wild Life,3.0
UClidmmuIM_Kq54furz8FrvQ,Gunnhfran2,3.0
UClhqDMAPsBGeImZaZR-jo1A,Carol Meier Narrator - revoeciov,3.0
UClhEH662m9k69Gjcp8gcdEg,pkicraftdotcom,3.0
UClHagKJC8Obsz_uNEyogFrA,Bart Comstock,3.0
UClh2CI968a1tE8pQ31pg_Ww,Rock & Roll Hall of Fame,3.0
UClfiiswGjG0KivA-Nc8SoNA,highlights gus,3.0
UClFbb1ouXVZzjMB9Yha5nAQ,Muscle Madness,3.0
UCLEyFXOmaIgG6h4_6wqLx7Q,Lil Skies,3.0
UClDUpQ_bllHhMok1z46wIIQ,MrKoenig1985,3.0
UCLbVONhZiXHlGWfcwmR6ewg,Jeramy Richter,3.0
UCL8AKOuN-3b_35uVatDQDGg,Jim Robicheaux,3.0
UCl1gW33KsyVdZ7vpHzmGGdQ,Tom Andersen,3.0
UCl0It9cuBpyq7MSvAPQnGWw,Bruce Wannng,3.0
UCL-DsoUdj8RX04hHwZLZ7aw,dahmersbeer,3.0
UCkXCs5S75JT3kQX35ZgR2CA,Nick Slone,3.0
UCKWn6Htt4L02DXxLd9lCROA,tellur777,3.0
UCKWkhqAHjW4x2oRK_yzpxlA,Really Random Channel,3.0
UCKWDscRjYFTD1KHsmow4-bQ,Walk The World,3.0
UCKVYcXPDqHLDP5x7oTaBuWA,Classic Documentary,3.0
UCKsFlqAnXFel9AjM0UMVOsA,RealityTvScandals,3.0
UCKRIcaJZbWEJv0dT397NwtQ,SURVIVA,3.0
UCkR0GY0ue02aMyM-oxwgg9g,Movieclips Coming Soon,3.0
UCkpSo_kPur9r-1JtamG3vew,Full Fun Come-back,3.0
UCKPJIWuPTURm_phwZzsqX8A,mubeseasba,3.0
UCknXixhwqBmek5HbN61HL0A,Open4Profit,3.0
UCKNGbFJ6tU92T8F1eI3hPrw,Weekend Fail,3.0
UCkmMP5VOGY-VdH8uI493OiQ,NOVA,3.0
UCKMACxZluUV3GoqSyqsBWLg,Ramble,3.0
UCKlSerIqxDnO-cxsKLQRGEQ,ourislandculture,3.0
UCKKNBRvrf4-iJJjsyS2zRrw,Quentin booker,3.0
UCKJEBdGUxgCMVez421CifJg,Xanthaar,3.0
UCKiuSa9IFwxSpJ23c3ATgNA,VENOM ONEderful,3.0
UCkf-NSVXNWMmvPajs1yzGBw,pauldbate,3.0
UCkD37OKvn2RaLt--cgMj_Yw,TDM Officiel,3.0
UCkc3OB8Y1tdE2bU8T-mlLng,weiwen shi,3.0
UCKBSHnthcG9b-Bi13Y8-95Q,Radio Sam,3.0
UCkbj66EJGgMb90UEwUTLQbA,Mr Galikanokus,3.0
UCK9XTFtNzNlxxm5zq6TxMBw,József Vaderna,3.0
UCk7YDKf4Bxdw0Lwdat9VoRA,Ohio Metal Detecting,3.0
UCK7wbv-ioePAcdZmR4Kasnw,pining4apple,3.0
UCK3dkC0t6nQea_Wy1kAsgoA,Unconditional Love,3.0
UCK1uTBQ7kXSOwXwcLeYGiqA,Myluan Wilson,3.0
UCk1KKOJXxQRnVMQG-VGCbjQ,Tonie Serna,3.0
UCk_e9rhSH_Gg4Mp44Ut72ZQ,WIN Compilation,3.0
UCJZ8rgX2i5FQDJhgfZPyfCQ,HappilyEverHermano,3.0
UCjySFA1rAEZd1-A2GT2DiVA,RJ Spear,3.0
UCjyM9R29xbePSfDUFyHE3zg,chaosmucker,3.0
UCjxWoDc8Hhb_TvDjvnbFGwg,North Country Off grid,3.0
UCJX2nUYKjeq3S7ZoqzSyooA,Jamyang Pelsang,3.0
UCJuHKSaD0o7mX6jSbvisnvg,Dan Bongino,3.0
UCjSNtz2tuh6ChB1_-jDrQ-Q,Sina Graften,3.0
UCjRURFZjgD0r1ZYWjWjk7uQ,moviesof2013,3.0
UCjRr5v-lgiqDjLQsg4Z2ETg,Ninurta,3.0
UCJrkSgPPpurAFCmmVZ7jSwA,phweakwilled,3.0
UCjrclzIWSswy4CSs3l0AmRQ,MySocalNews,3.0
UCJqkdKEE4oNivqU1cHTl7GQ,Victoria Manning,3.0
UCJqc8553sn2m6FoZF8r0NAQ,domesticworkers,3.0
UCjQc017MmsCv7CFVohGa6nA,Benn005,3.0
UCJMtZ0P6PEnpMdjIPTRT1gA,spurfilm,3.0
UCjmtcBy-qB1UlnK_RSw_SUw,pmartin30001,3.0
UCJlM5scWXN3TO8ExgqlS6qA,Friesian Horses,3.0
UCJledxpi5XBushdVWsWOdXg,wanazhar,3.0
UCJkXUFmp_Y96VqjS9VsjIdA,GC SNOOKER,3.0
UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,3.0
UCJJyoFUAajYEZmpRQ5g5VdA,fellowscrantonians,3.0
UCJiEMRdTTWY8WW_daYWaJIQ,Paul Hicks,3.0
UCjgMkJf00BghuFANnA0n5Hg,HeadsupMaster,3.0
UCJGd4NG5NrfG7yQN6sWUn0g,Markes Mendes,3.0
UCjG4MtXKu6a9MFNYUK0WcZA,Economy of World,3.0
UCjcXeF-JuRNHTiVi0gGOrnQ,Joshkbrown,3.0
UCjAF0xFOIXD6xiCUNHiYFcA,Jeff Butterfield,3.0
UCj98zgTI5X-aAssgLuK3j9A,Dylan Sharp Comedy,3.0
UCj71aJsqtklV1zwt4Bv444A,VinesAndFails,3.0
UCj1PGFbGA8BZSCIXS3uVVmg,Jayneel Ramjee,3.0
UCJ_plmgqKd7XIaEu6MpdgXA,Shannon MacLean,3.0
UCIZoTgebXiFVoyqnXyS7GoA,Philipp Druzhinin,3.0
UCiZ9jB1O8Aof6P2F9aRNJLg,The F Word,3.0
UCixhD433eTN4gproXDAr-mA,Jody Mac,3.0
UCIw9z5XU-UYMt3xRBW_-RTg,April the Giraffe FANS,3.0
UCIvaYmXn910QMdemBG3v1pQ,Zee News,3.0
UCIv0wH_CdWgttwX6B-Cyt8w,Speak For Yourself,3.0
UCIuiOjI5xAZxA_Ip53DQMbA,Chubby And Away,3.0
UCIs7KB0ydwB9AS9X4dVP4YQ,mrclifton88,3.0
UCIRr4z0Zb-Z9TfJgqFZmePQ,Raymond Hummy,3.0
UCIRR-mtPHMJusyNGf3SyXFQ,Pushysix®,3.0
UCirJ09jXRvVkcRRiZU5EdUg,NBA BALLIN,3.0
UCiQHtS4I45hc5KFsn_K075g,lm raw,3.0
UCiQdgFUbQmCe0Yz9cB6gLZA,rachelalexandra79,3.0
UCIPZFMnJTUqyCujjgpIWgFA,RBM Videos,3.0
UCIpbtRJPcuuBxqrC41-ciyQ,RomeijnLand,3.0
UCIokEyNtzRgSH-H5YtkKWGA,On Dispatch,3.0
UCimXdacNr-eiYjwwB7L1gLQ,joycollector,3.0
UCikB4vE_JoUlt_eW8Hdh-_g,kudosXkiddos,3.0
UCIjq7ZhSCj9_bZldCVzpKuQ,Vessdadripp Tv,3.0
UCIJLtxSWbpgBfOavxnEIunw,JohnVarty,3.0
UCijIELzF2V7aElIIC6Xftgw,Rick Goins,3.0
UCiJDfuM5xQUp_n7mlt4oHkA,Poker industry Video,3.0
UCihSK9TmD0rNIQ3K8N4R7kA,Philly StreetRace Team,3.0
UCIhEFz6dI7fBZJHdkG9sD7Q,Alex Mason,3.0
UCihB0-vEOlX7X3bYYSdZWuw,PuhlaSteve,3.0
UCiGriCA_5oJUjLEgg1a8eZg,AG Production,3.0
UCiGq0TSQaGcmUxUgO5p1VCQ,Daily Dubs,3.0
UCiGj5_hZYZHqBRRLLNPSXcw,CJrek,3.0
UCIgbxKzg2BpGN_AQ6uarXDw,The Amazing Lucas,3.0
UCiFEToGhnrg0uMPtxingGnA,richmondlopez13,3.0
UCIETeoNRPdEhPDslmyDIXvQ,HipHopDX,3.0
UCIELB1mz8wMKIhB6DCmTBlw,Surviving Narcissism,3.0
UCiEbRbR2F34dORnT0faWFXw,Forrest Haggerty,3.0
UCiCh_ODzDG4YJILBthAMKzg,Jamie Weiss,3.0
UCIbG2h1fpujNXz17n_oLDUw,Nele Eisler,3.0
UCIbCCkblE8jHYgSO2SOq9GQ,Deep Green | Official Channel,3.0
UCIAuxDpn0copt724Q-pRmOA,Lisa Douglas,3.0
UCi9xFhJtYsU9B6VICB1cXJQ,Truly Rich Noypi,3.0
UCI9e6WKc4vQkQbNQubW9aIA,ASH BG,3.0
UCI7M65p3A-D3P4v5qW8POxQ,CryptosRUs,3.0
UCi6zMrXzO354jWb7G1PhKsQ,Empty Nest Adventures,3.0
UCi6h9BahBCZl0w_xaFXdmBQ,Pics Tube,3.0
UCI5w5fnhQ9lXov2EOyjfDtg,TikiTrex,3.0
UCi2vddyL_qPDO9-8G95hkIw,PANGEA,3.0
UCi1chiZPrJZjk7iwi093kfQ,Oxygen,3.0
UCI-mqa072aPsYSijI3pzxzw,Paws Channel,3.0
UCI-EFu0wsJykzMW4Je191qQ,Lisa A. Romano Breakthrough Life Coach Inc.,3.0
UCi_oXrIDO3zweLNFUDa0ZNg,Motoring Australia,3.0
UChZv89lfFw--YojTDeoNg9g,Pixie Playz,3.0
UChyH9m-XZCDws7cbB4zv0Bw,tlsea1,3.0
UChXQL4MqC4ihSVg3SFiszDg,ThamesTv,3.0
UChXKjLEzAB1K7EZQey7Fm1Q,Pokimane,3.0
UCHX5-wIWTaClDu6uTKXKItg,Point,3.0
UChX06ZCNEiPKdEJjDE9SrVA,trevortornadoes122,3.0
UChW8Ayctddx1JV56yrrtt4Q,Primitive Life,3.0
UChVsWkFKs47OM47mM3YOGgg,Golden Beard Media,3.0
UChUO7h9CvekqBuXcjkecATQ,Reverse,3.0
UChuLeaTGRcfzo0UjL-2qSbQ,World Surf League,3.0
UChTHnDuqN3mTknvNaHmeo6A,Mr. R.'s Songs for Teaching,3.0
UCHtFVLH6UQMZtzLJowwYXQw,Timber Hawkeye (Buddhist Boot Camp),3.0
UChrGb4pCmxoDK_e5qYxB5Jg,Compilation Nation,3.0
UCHQxPuqfDEllp7Q01ZfdXMQ,The Advocate,3.0
UCHq777_waKMJw6SZdABmyaA,British Movietone,3.0
UCHQ2liuESDDLIDbzUJApPBg,Fish Wildlife,3.0
UChPZNeD5GV174L5BmqRVK9A,Jane Carly,3.0
UChpL2j8VsNrb6p09uiQZjYw,CraftyWill,3.0
UCHOJHt_bug-p3625va8yPuw,ATL Lyrics,3.0
UChMSzIuOvGLI_0ds6bHnTJQ,Flash Digits Production,3.0
UCHLxd4SLFb3zE9hlNHppEBQ,RedTi Anime,3.0
UChK8CNiGpOYe2kGeN9Ugaag,cruise982001,3.0
UChJw1cCXhIN7DdhKwKOIKZg,LeBreton,3.0
UChI-3MKTLuFk9aFJ7YN1zPA,TopNotch Tv,3.0
UChbYn187BlBxq5LfGqZSv_A,syracuse.com,3.0
UCHbPT8QAAjZk5xk7O0bdPqQ,Joey Rocket Cryptos,3.0
UCha-s08Ts1WOYyqhWdNTCmw,Nick Marconi,3.0
UCH9qLuouuEeUBJUFjCeSpUg,morgantown1,3.0
UCH6CH66lz3PxKWwY_zb7ckw,WE'RE THE KAHLERS,3.0
UCH4SRCFzkjNPXCfNYNMZ14w,happypaws4u2,3.0
UCH49NYH2NkbxaFlZtqtH3Yg,Jason Gibson,3.0
UCH4_V7vcQs5RUw5WQLF01-g,MyAmusicaVEVO,3.0
UCH3MIXCTJKQ2w0qoYbO1qRA,Egzon Maliqi,3.0
UCGzs72zwLMwrlyu9XTYCp-Q,Boho Dreamer Studio,3.0
UCgZH_affHgZp2nYO1hAJHvQ,CourtChatter Live,3.0
UCGYlNGlloLLZiAL3zBgbMgQ,Josh Talks,3.0
UCbgw-Ko7vVu1pTTXcC8hgOw,Paul Morgan,3.0
UCbgdN4lUJ1THN4p4h2hSj7g,alaina,3.0
UCbF7WLUy4ixDUXO15LxS4Ew,Rodney Clarence,3.0
UCBEUDFg6duwjTPMd_Lp0iBA,englischLektion,3.0
UCBDODFFCBWgQJM-TkdwKwmQ,AllGeeksTV,3.0
UCBdAXsonyPJnQSdohP6BK7w,Jaime Escudero,3.0
UCbBuaun1aqB6QCaPzNxi5Cw,Rā's Al Ghūl,3.0
UCBBo7XtRRBocRZQbujbjj2w,THEY LIVE 13/23 WE SLEEP,3.0
UCBaEUhzpdhRnegAl7AKZiOA,National Security Inspectorate,3.0
UCB2aeGGPNj7l5Z71bYNqX-Q,Woody Woodpecker,3.0
UCavwe-o8HNtfgzwgTs3_zSw,Multilanguage Documentaries,3.0
UCAtNAAr5SsbaJyOVkfv0AxA,MattyTheFatty,3.0
UCatjcuI0lpFO7VO-2pPaFjw,Peasantartcraft,3.0
UCmRbHAgG2k2vDUvb3xsEunQ,CNBC-TV18,2.0
UCMi6tHz2CmTA6IRaKr3ppRQ,ResearchChannel,2.0
UCMeYPU1YfXjxsUa6QXWsfjg,CGTN Africa,2.0
UCMDxbhGcsE7EnknxPEzC_Iw,Recode,2.0
UClwddNv0Cr6SIEGkzVK886w,FOX 9 News | KMSP-TV Minneapolis-St. Paul,2.0
